fauteuils;entrees_2020;entrees_2019;proprietaire;part des seances de films Art et Essai;latitude;longitude;num_auto;region_administrative;code_INSEE;population_de_la_commune;departement;num_UU;unite_urbaine;population_unite_urbaine;situation_geographique;ecrans;semaines_d_activite;seances;evolution_entrees;tranche_d_entrees;categorie_Art_et_Essai;label_Art_et_Essai;zone_de_la_commune;nombre_de_films_programmes;nombre_de_films_inedits;nombre_de_films_en_semaine_1;PdM_en_entrees_des_films_francais;PdM_en_entrees_des_films_americains;PdM_en_entrees_des_films_europeens;PdM_en_entrees_des_autres_films;films_Art_et_Essai;PdM_en_entrees_des_films_Art_et_Essai
270;5 271;29 848;ESPACE PONTHIEU MARQUENTERRE;43,1;50.253278;1.884465;127571;HAUTS DE FRANCE;80222;1475;80;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;30;268;-0,8;De 5 à 10 000 entrées;E;JP;R;84;55;1;57,9;26,2;9,5;6,3;30;44,6
749;1 446;15 258;OFFICE MUNICIPAL CULTUREL DE CREIL;23,7;49.259398;2.472183;127661;HAUTS DE FRANCE;60175;35575;60;60601;Creil;120350;04-Unités urbaines de 100 000 hbts ou plus;1;16;60;-0,9;Moins de 2000 entrées;NON;;C;37;25;0;43,3;46,6;5,9;4,3;21;19,4
189;8 986;107 453;OFFICE CREONNAIS CULTURE LOISIRS;49,4;44.773724;-0.348948;127821;NOUVELLE AQUITAINE;33140;4579;33;33114;Créon;4579;06-autres communes et unités urbaines;1;31;590;-0,9;De 5 à 10 000 entrées;E;RDJPPR;I;154;108;2;49,2;37,3;7,1;6,4;90;44,2
548;36 329;16 209;AMBIANCE COMPIEGNOISE;28,8;49.231725;2.890294;128114;HAUTS DE FRANCE;60176;15049;60;60303;Crépy-en-Valois;15049;06-autres communes et unités urbaines;4;31;2 366;1,2;De 30 à 40 000 entrées;NON;;I;133;100;52;65,7;27,4;4,7;2,2;59;31,6
220;573;98 632;CINE PLAN;39,5;43.655112;3.943144;128142;OCCITANIE;34090;9220;34;34701;Montpellier;428909;04-Unités urbaines de 100 000 hbts ou plus;1;3;6;-1;Moins de 2000 entrées;NON;;B;6;2;0;69,2;16,5;7,2;7;4;38,8
544;27 486;64 044;LE NAVIRE;37,8;44.726462;5.02496;128421;AUVERGNE / RHONE-ALPES;26108;8270;26;26302;Crest;13877;06-autres communes et unités urbaines;3;31;1 287;-0,6;De 20 à 30 000 entrées;E;RDJPPR;C;164;110;20;72,9;18,9;5,5;2,7;93;32,5
92;6 289;625 517;MAISON DES JEUNES ET DE LA CULTURE DU MONT MESLY;25,2;48.777428;2.466468;128535;ILE-DE-FRANCE;94028;90739;94;851;Paris;10706072;02-Grande Couronne;1;29;684;-1;De 5 à 10 000 entrées;C;JP;B;121;82;0;54;37,9;5;3;79;18,1
490;32 547;137 344;CINEMAS DU PALAIS;41,3;48.786063;2.444158;128541;ILE-DE-FRANCE;94028;90739;94;851;Paris;10706072;02-Grande Couronne;3;30;2 458;-0,8;De 30 à 40 000 entrées;C;RDJPPR;B;162;105;66;61,9;31,2;2,2;4,7;124;38
456;15 016;9 637;GERARD DAVOINE ET SES ENFANTS;41,2;46.805596;4.420044;128605;BOURGOGNE / FRANCHE-COMTE;71153;21887;71;71401;Le Creusot;33444;05-Unités urbaines de 20 000 à 100 000 hbts;4;31;2 268;0,6;De 10 à 20 000 entrées;NON;;C;98;64;44;57,8;30,6;5,5;6;44;39,9
247;9 788;26 465;SOCIETE RENNAISE DE DIFFUSION CINEMATOGRAPHIQUE;51,9;47.292765;-2.509877;129441;PAYS DE LA LOIRE;44049;4040;44;44601;Saint-Nazaire;152164;04-Unités urbaines de 100 000 hbts ou plus;1;31;594;-0,6;De 5 à 10 000 entrées;C;;B;163;116;20;61,8;23,2;7,9;7,1;73;56,1
177;8 738;7 441;LES FEUX DE LA RAMPE;36,2;48.242699;-4.494348;130633;BRETAGNE;29042;7601;29;29212;Crozon;7601;06-autres communes et unités urbaines;1;30;383;0,2;De 5 à 10 000 entrées;E;JP;I;123;92;20;60,4;26,7;12,3;0,6;57;38
156;3 070;26 370;VILLE DE CRUAS;28,2;44.656708;4.761992;130653;AUVERGNE / RHONE-ALPES;7076;2976;7;7105;Cruas;2976;06-autres communes et unités urbaines;1;29;443;-0,9;De 2 à 5 000 entrées;NON;;I;96;80;0;58,3;26,5;5;10,2;28;32,4
93;9 221;77 909;ASSOCIATION CULTURE ET LOISIRS EDEN CINEMA;39,8;43.774382;5.440971;131031;PROVENCE-ALPES-COTE D'AZUR;84042;1781;84;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;31;516;-0,9;De 5 à 10 000 entrées;E;RDJPPR;R;126;84;2;65,6;19,4;11,6;3,4;93;37,6
151;4 196;9 402;CINE DAMGAN;25,8;47.520393;-2.585183;133141;BRETAGNE;56052;1703;56;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;29;214;-0,6;De 2 à 5 000 entrées;E;;R;108;90;4;49,5;43,6;5,4;1,6;39;20,7
2181;109 103;23 552;PATHE DAMMARIE;34,7;48.517401;2.627798;133212;ILE-DE-FRANCE;77152;21712;77;851;Paris;10706072;03-Petite couronne;10;31;8 709;3,6;De 100 à 150 000 entrées;NON;;B;184;118;101;59,8;25,6;12;2,7;51;27,1
189;2 010;7 126;LES CINEMAS GIENNOIS;26,5;47.766235;2.572005;133381;CENTRE-VAL DE LOIRE;45122;1423;45;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;19;96;-0,7;De 2 à 5 000 entrées;NON;;R;60;49;8;58,2;34,6;4,5;2,7;15;19,7
168;2 495;429 482;ASSOCIATION  DES FAMILLES DU  CANTON DE DAMPIERRE SUR SALON;21,3;47.553711;5.676507;133621;BOURGOGNE / FRANCHE-COMTE;70198;1281;70;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;19;80;-1;De 2 à 5 000 entrées;NON;;R;40;28;0;56,9;39,1;3,6;0,3;13;19,3
250;13 029;19 042;URFOL FRANCHE COMTE;45,4;47.049645;6.481499;133681;BOURGOGNE / FRANCHE-COMTE;25271;1615;25;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;24;234;-0,3;De 10 à 20 000 entrées;E;JPPR;R;81;24;0;64,1;19,3;15,2;1,4;59;42,5
271;2 949;152 545;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;27,3;45.810538;4.754801;136201;AUVERGNE / RHONE-ALPES;69072;8622;69;758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;1;19;58;-1;De 2 à 5 000 entrées;NON;;B;48;33;1;54,8;35,4;5,6;4,2;25;29,9
1141;73 125;7 120;LE CLUB;15,3;43.714843;-1.055363;136666;NOUVELLE AQUITAINE;40088;20683;40;40402;Dax;49854;05-Unités urbaines de 20 000 à 100 000 hbts;7;31;4 161;9,3;De 50 à 80 000 entrées;D;JP;C;140;116;107;58,2;38;3,1;0,7;44;11,2
777;32 240;17 066;EXPLOITATION CINEMATOGRAPHIQUE LECHANTEUR PERE ET FILS;22,2;49.356857;0.072039;136672;NORMANDIE;14220;3701;14;14402;Dives-sur-Mer;34823;05-Unités urbaines de 20 000 à 100 000 hbts;4;31;1 631;0,9;De 30 à 40 000 entrées;NON;;C;59;45;36;71,1;28,9;0;0;17;20,9
460;28 544;76 001;VEO CINEMAS;36,8;44.557817;2.274123;136686;OCCITANIE;12089;5521;12;12302;Decazeville;14598;06-autres communes et unités urbaines;3;31;1 847;-0,6;De 20 à 30 000 entrées;E;RDJPPR;C;142;100;54;66,9;21,4;7,7;3,9;68;34,2
144;13 738;4 777;REGIE AUTONOME DE GESTION DU TOBOGGAN;43,7;45.768904;4.955836;136753;AUVERGNE / RHONE-ALPES;69275;27362;69;758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;1;27;597;1,9;De 10 à 20 000 entrées;C;JPPR;B;141;93;3;67,5;15,2;9,5;7,9;86;52,3
345;6 240;17 143;COMMUNE DE DECIZE;61,3;46.831224;3.459781;136773;BOURGOGNE / FRANCHE-COMTE;58095;5623;58;58201;Decize;7550;06-autres communes et unités urbaines;2;17;499;-0,6;De 5 à 10 000 entrées;E;;C;68;45;1;67,5;13,6;12,2;6,7;20;65,7
113;3 400;39 976;CINEMAS D'AUJOURD'HUI;50;47.512144;7.007276;136912;BOURGOGNE / FRANCHE-COMTE;90033;5749;90;90301;Delle (partie française);10029;06-autres communes et unités urbaines;1;30;259;-0,9;De 2 à 5 000 entrées;NON;;C;66;48;0;67,4;14,8;11,3;6,5;20;49,4
167;3 097;178 491;COMMUNE DE DESCARTES;33,2;46.974658;0.698463;137481;CENTRE-VAL DE LOIRE;37115;3600;37;255;Descartes;5711;06-autres communes et unités urbaines;1;29;224;-1;De 2 à 5 000 entrées;E;;C;84;65;0;67,8;22,2;5,7;4,3;33;29,9
111;1 657;1 712;OFFICE DU TOURISME ET DE LA CULTURE DE DESVRES;45,5;50.668276;1.837675;137663;HAUTS DE FRANCE;62268;5031;62;62203;Desvres;6474;06-autres communes et unités urbaines;1;25;178;0;Moins de 2000 entrées;NON;;C;60;50;0;60,1;23,7;6,9;9,3;17;43,6
207;16 558;22 018;HENRY GERARD;41,8;44.750763;5.3764;138172;AUVERGNE / RHONE-ALPES;26113;4576;26;26110;Die;4576;06-autres communes et unités urbaines;1;30;546;-0,2;De 10 à 20 000 entrées;E;RDJPPR;I;121;92;1;65,7;21,5;10,1;2,8;87;42,4
578;13 125;9 984;CENTRE ANIMATION CULTUREL JEAN RENOIR;75,2;49.923374;1.081518;138345;NORMANDIE;76217;29965;76;76404;Dieppe;37127;05-Unités urbaines de 20 000 à 100 000 hbts;1;30;473;0,3;De 10 à 20 000 entrées;D;RDJPPR;C;111;51;6;53,6;22;13,8;10,6;91;84,1
1319;71 197;13 723;CINE DIEPPE;50,6;49.921565;1.079726;138352;NORMANDIE;76217;29965;76;76404;Dieppe;37127;05-Unités urbaines de 20 000 à 100 000 hbts;8;31;5 702;4,2;De 50 à 80 000 entrées;NON;;C;218;151;105;60,6;24;8,9;6,5;90;53,5
139;4 213;6 240;CERCLE LABOR;31,1;44.527384;5.066722;138462;AUVERGNE / RHONE-ALPES;26114;3093;26;26109;Dieulefit;4007;06-autres communes et unités urbaines;1;29;110;-0,3;De 2 à 5 000 entrées;E;;C;40;28;0;59,5;33,8;2,9;3,8;34;40,9
246;1 394;13 929;RENCONTRES CINEMATOGRAPHIQUES DIGNE LES BAINS ET ALPES DE HAUTES;37,5;44.089715;6.239647;138594;PROVENCE-ALPES-COTE D'AZUR;4070;16246;4;4301;Digne-les-Bains;17038;06-autres communes et unités urbaines;1;14;31;-0,9;Moins de 2000 entrées;NON;;C;22;8;0;58,2;31,1;7,2;3,5;21;28,8
767;31 377;24 482;CINE ESPACE EVASION;49,1;44.087669;6.231264;138595;PROVENCE-ALPES-COTE D'AZUR;4070;16246;4;4301;Digne-les-Bains;17038;06-autres communes et unités urbaines;4;31;2 877;0,3;De 30 à 40 000 entrées;E;RDJP;C;183;134;106;50,2;32,3;11,6;5,9;94;53
409;18 132;176 277;ENGELS WILLIAM;41,1;46.480212;3.977127;138641;BOURGOGNE / FRANCHE-COMTE;71176;7908;71;353;Digoin;10044;06-autres communes et unités urbaines;3;31;1 893;-0,9;De 10 à 20 000 entrées;E;RDJPPR;C;202;139;42;55,9;36;4,8;3,2;97;35,5
1634;86 092;79 837;GAUMONT;86,7;47.323594;5.030088;138712;BOURGOGNE / FRANCHE-COMTE;21231;155114;21;21701;Dijon;243244;04-Unités urbaines de 100 000 hbts ou plus;10;31;9 124;0,1;De 80 à 100 000 entrées;NON;;C;145;99;91;63,5;11,9;9,4;15,1;40;87,7
1005;29 111;35 858;DARCY PALACE;78,2;47.323572;5.034663;138715;BOURGOGNE / FRANCHE-COMTE;21231;155114;21;21701;Dijon;243244;04-Unités urbaines de 100 000 hbts ou plus;5;17;2 418;-0,2;De 20 à 30 000 entrées;NON;;C;42;29;26;63,4;9,4;18,9;8,3;26;86,2
403;45 896;93 468;LEAUREL;31,9;47.314412;5.048804;138741;BOURGOGNE / FRANCHE-COMTE;21231;155114;21;21701;Dijon;243244;04-Unités urbaines de 100 000 hbts ou plus;3;30;2 920;-0,5;De 40 à 50 000 entrées;A;RDJPPR;C;159;80;68;39,8;42,9;13,5;3,8;136;33,1
821;77 116;54 170;EMERAUDE CINEMAS;38;48.461416;-2.047138;138901;BRETAGNE;22050;11003;22;22402;Dinan;27552;05-Unités urbaines de 20 000 à 100 000 hbts;5;31;2 972;0,4;De 50 à 80 000 entrées;D;JPPR;C;183;120;78;59,3;28,1;5,9;6,7;91;30,9
499;25 392;24 846;EMERAUDE CINEMAS;28,8;48.635211;-2.055645;138922;BRETAGNE;35093;9936;35;458;Dinard;32364;05-Unités urbaines de 20 000 à 100 000 hbts;2;30;1 018;0;De 20 à 30 000 entrées;D;;C;114;84;63;64,6;28,4;5,7;1,3;58;32,8
250;4 769;57 663;COOPERATIVE REGIONALE DU CINEMA CULTUREL;56,8;48.539414;7.423392;139022;GRAND EST;67098;1418;67;67401;Molsheim;26662;05-Unités urbaines de 20 000 à 100 000 hbts;1;18;116;-0,9;De 2 à 5 000 entrées;D;;B;52;19;0;62,6;23,7;4,7;8,9;26;57,5
290;10 795;11 700;LIGUE DE L' ENSEIGNEMENT DE BASSE-NORMANDIE;37,5;49.286704;-0.099295;139232;NORMANDIE;14225;5733;14;14402;Dives-sur-Mer;34823;05-Unités urbaines de 20 000 à 100 000 hbts;1;30;500;-0,1;De 10 à 20 000 entrées;D;JP;C;98;73;6;74,7;21,5;2,7;1;52;45,3
131;1 182;31 145;SOCIETE TOURISTIQUE THERMALE ET HOTELIERE DE DIVONNE;29,5;46.350634;6.137102;139283;AUVERGNE / RHONE-ALPES;1143;9286;1;1203;Divonne-les-Bains (partie française);9286;06-autres communes et unités urbaines;1;9;80;-1;Moins de 2000 entrées;NON;;I;30;16;0;63,5;26,5;7,4;2,6;7;24,7
271;15 603;96 702;CINE DOL;39,5;48.546939;-1.753756;139503;BRETAGNE;35095;5646;35;35131;Dol-de-Bretagne;5646;06-autres communes et unités urbaines;2;30;887;-0,8;De 10 à 20 000 entrées;NON;;I;126;104;42;71,4;21,3;3,3;4;51;33,6
1037;38 790;27 932;OMNIA REX;20,9;47.095429;5.494926;139541;BOURGOGNE / FRANCHE-COMTE;39198;23373;39;39402;Dole;29916;05-Unités urbaines de 20 000 à 100 000 hbts;6;31;5 535;0,4;De 30 à 40 000 entrées;D;RDJPPR;C;188;131;69;51,9;41,7;5;1,3;95;17,4
165;743;33 089;LIGUE DE L' ENSEIGNEMENT DE NORMANDIE;23,5;48.592827;-0.642599;140082;HAUTS DE FRANCE;60200;307;60;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;5;30;-1;Moins de 2000 entrées;NON;;R;14;14;0;56,4;37,5;3,5;2,5;5;21,7
282;12 286;5 679;CENTRE SOCIAL CULTUREL DOMONTOIS;36,9;49.02987;2.333691;140521;ILE-DE-FRANCE;95199;15343;95;851;Paris;10706072;03-Petite couronne;1;31;858;1,2;De 10 à 20 000 entrées;NON;;B;98;71;7;76,1;15,6;6,3;1,9;38;44,8
130;5 062;15 307;ASSOCIATION CINE SUR BESBRE;36,1;46.512529;3.675133;140713;AUVERGNE / RHONE-ALPES;3102;3071;3;3105;Dompierre-sur-Besbre;3071;06-autres communes et unités urbaines;1;30;400;-0,7;De 5 à 10 000 entrées;E;JPPR;I;124;74;5;56,9;32,1;9,1;1,9;47;40,8
274;1 549;9 538;ASSOCIATION CINE DONGES;80,9;47.319099;-2.074953;141031;PAYS DE LA LOIRE;44052;7699;44;44601;Saint-Nazaire;152164;04-Unités urbaines de 100 000 hbts ou plus;1;18;103;-0,8;Moins de 2000 entrées;NON;;B;46;38;1;50,1;29,2;12,7;8,1;8;84,4
200;3 511;14 374;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;16,6;44.379202;4.696224000000029;141262;AUVERGNE / RHONE-ALPES;26116;5541;26;26111;Donzère;5541;06-autres communes et unités urbaines;1;29;135;-0,8;De 2 à 5 000 entrées;E;JP;I;60;36;0;35,9;48,6;9,7;5,8;33;18
270;2 455;768 601;CENTRE REGIONAL PROMOTION IMAGE LE SENECHAL;26,2;46.215275;1.080037;141321;NOUVELLE AQUITAINE;87059;1703;87;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;31;197;-1;De 2 à 5 000 entrées;E;;R;103;78;0;39,6;49;9,4;2;48;20,7
2041;187 620;43 587;LE TREFLE;12,6;48.521892;7.500139;141410;GRAND EST;67101;2588;67;67401;Molsheim;26662;05-Unités urbaines de 20 000 à 100 000 hbts;13;31;10 482;3,3;De 150 à 200 000 entrées;D;;B;200;123;115;50,9;37,9;3,1;8;63;18
117;9 470;355 983;HIPPODROME DE DOUAI THEATRE D'ARRAS DIT TANDEM;16,7;50.365337;3.083696;141631;HAUTS DE FRANCE;59178;39989;59;756;Douai - Lens;504537;04-Unités urbaines de 100 000 hbts ou plus;1;25;421;-1;De 5 à 10 000 entrées;C;RDJP;C;84;57;11;62,8;29,9;7,2;0,1;67;27,4
2000;122 994;214 209;MAJESTIC SA;81,8;50.375978;3.075606;141657;HAUTS DE FRANCE;59178;39989;59;756;Douai - Lens;504537;04-Unités urbaines de 100 000 hbts ou plus;10;31;9 166;-0,4;De 100 à 150 000 entrées;NON;;C;202;115;106;69,4;15,4;6,3;8,8;56;65,3
256;16 065;10 331;STUDIO 43;13,8;48.091511;-4.330601;141711;BRETAGNE;29046;14208;29;29307;Douarnenez;14208;06-autres communes et unités urbaines;1;31;695;0,6;De 10 à 20 000 entrées;E;RDJPPR;I;171;108;6;77;14,8;6,5;1,7;122;9,4
114;75;9 264;LES TOILES DE MER;13,1;48.088483;-4.329101;141712;BRETAGNE;29046;14208;29;29307;Douarnenez;14208;06-autres communes et unités urbaines;1;4;16;-1;Moins de 2000 entrées;NON;;I;2;0;0;39,8;53,7;5,4;1,1;2;9,1
166;12 111;19 764;CINEMA JEAN RENOIR;21,9;50.300211;3.390251;141823;HAUTS DE FRANCE;59179;10783;59;59701;Valenciennes (partie française);335992;04-Unités urbaines de 100 000 hbts ou plus;1;27;396;-0,4;De 10 à 20 000 entrées;C;;B;156;109;2;54;39,9;5;1,1;79;17
98;4 883;13 380;RD DIFFUSION;19,3;50.159213;2.335821;142082;HAUTS DE FRANCE;80253;6321;80;80204;Doullens;6726;06-autres communes et unités urbaines;1;27;255;-0,6;De 2 à 5 000 entrées;E;;C;75;63;0;52;43,2;3,7;1,1;19;13,9
227;14 009;26 421;ASSOCIATION DOURDANNAISE D'ANIMATION CULTURELLE;17,5;48.528741;2.015215;142171;ILE-DE-FRANCE;91200;10673;91;91302;Dourdan;12036;03-Petite couronne;2;29;1 239;-0,5;De 10 à 20 000 entrées;E;JPPR;C;146;101;34;42,1;51,7;4,6;1,6;67;18,8
208;5 410;10 616;SOCIETE DES CINEMAS DU CHABLAIS;36,9;46.302008;6.310919;142311;AUVERGNE / RHONE-ALPES;74105;5716;74;74115;Douvaine;5716;06-autres communes et unités urbaines;1;29;321;-0,5;De 5 à 10 000 entrées;NON;;I;56;44;33;61,1;24,4;10,4;4,1;12;43,6
260;12 815;4 541;ASSOCIATION FOYER RURAL DE DOUVRES;23,6;49.295699;-0.380152;142371;NORMANDIE;14228;5190;14;14302;Douvres-la-Délivrande - Luc-sur-Mer;14825;06-autres communes et unités urbaines;1;30;515;1,8;De 10 à 20 000 entrées;E;JP;C;117;85;6;67,1;25;7,2;0,7;64;20,5
200;5 644;505 356;LIGUE DE L' ENSEIGNEMENT DE BASSE-NORMANDIE;27,6;49.3091816;-0.9051690000000008;142522;NORMANDIE;14711;929;14;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;27;149;-1;De 5 à 10 000 entrées;E;JP;R;49;27;0;56,3;34,3;6,5;2,9;26;39,5
1288;70 252;40 016;DRAGUIMOND;44,4;43.532372;6.472812;142626;PROVENCE-ALPES-COTE D'AZUR;83050;40278;83;83501;Draguignan;81139;05-Unités urbaines de 20 000 à 100 000 hbts;7;31;6 670;0,8;De 50 à 80 000 entrées;NON;;C;147;97;83;47,3;39,1;8;5,6;46;52,1
329;4 291;22 269;COMMUNE DE DRANCY;29,7;48.927466;2.438309;142752;ILE-DE-FRANCE;93029;69568;93;851;Paris;10706072;02-Grande Couronne;1;28;152;-0,8;De 2 à 5 000 entrées;NON;;B;42;33;0;51,8;37,9;3,9;6,4;13;25
1544;100 581;9 018;SOCIETE NOUVELLE DES CINEMAS DE DREUX;25,1;48.731866;1.361178;142995;CENTRE-VAL DE LOIRE;28134;30836;28;28401;Dreux;49055;05-Unités urbaines de 20 000 à 100 000 hbts;9;31;7 942;10,2;De 100 à 150 000 entrées;D;PR;C;223;132;113;47,3;43,1;6,4;3,2;91;19,3
182;2 103;33 030;ASSOCIATION CINEMA LE MAUBOURG;32,2;45.217931;4.34228;143691;AUVERGNE / RHONE-ALPES;43087;2856;43;43101;Dunières;2856;06-autres communes et unités urbaines;1;29;114;-0,9;De 2 à 5 000 entrées;E;;I;59;42;0;48,7;44,1;6,8;0,4;22;21,7
2737;164 916;16 543;AMC EUROPE;18,2;51.033536;2.372294;143720;HAUTS DE FRANCE;59183;88876;59;59602;Dunkerque;177103;04-Unités urbaines de 100 000 hbts ou plus;15;31;10 690;9;De 150 à 200 000 entrées;NON;;C;174;113;110;45,2;47;3,8;4;32;17,6
456;28 790;30 555;TERRE NEUVE;43;51.033536;2.372294;143731;HAUTS DE FRANCE;59183;88876;59;59602;Dunkerque;177103;04-Unités urbaines de 100 000 hbts ou plus;2;31;1 764;-0,1;De 20 à 30 000 entrées;B;RDJPPR;C;237;126;42;66,1;24,7;4,9;4,3;193;39
200;4 402;1 540;CENTRE REGIONAL PROMOTION IMAGE LE SENECHAL;38,8;46.300709;1.673061;143772;NOUVELLE AQUITAINE;23075;1127;23;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;19;234;1,9;De 2 à 5 000 entrées;E;JP;R;45;18;0;64,2;25;8;2,9;16;35,9
0;1 182;7 174;CINE GARRIGUES;23,5;43.990835;3.955297;144230;OCCITANIE;30106;689;30;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;5;19;-0,8;Moins de 2000 entrées;NON;;R;11;4;0;59,3;30,3;9,2;1,3;5;29,9
345;2 838;95 817;COMMUNE DE EAUBONNE;34,6;48.992968;2.278288;144262;ILE-DE-FRANCE;95203;24609;95;851;Paris;10706072;03-Petite couronne;1;20;50;-1;De 2 à 5 000 entrées;NON;;B;30;21;0;67,3;24,6;5,3;2,9;28;36,8
126;1 247;31 754;ASSOCIATION GESTION LOCAUX SOCIAUX;27,4;42.958713;-0.332293;144303;NOUVELLE AQUITAINE;64204;341;64;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;16;50;-1;Moins de 2000 entrées;NON;;R;31;25;1;66,8;26,3;4,1;2,8;3;21,5
323;3 463;19 410;OFFICE DU TOURISME D'EAUZE;20,4;43.859667;0.100888;144331;OCCITANIE;32119;3869;32;32103;Eauze;3869;06-autres communes et unités urbaines;1;31;166;-0,8;De 2 à 5 000 entrées;E;PR;I;136;105;9;50,6;35;9,5;5;64;21,3
2925;207 604;66 612;PATHE ECHIROLLES;32,9;45.147822;5.718011;144981;AUVERGNE / RHONE-ALPES;38151;35648;38;38701;Grenoble;511598;04-Unités urbaines de 100 000 hbts ou plus;12;31;10 741;2,1;De 200 à 300 000 entrées;NON;;B;195;113;99;56,5;34,7;7,6;1,2;47;24
1973;144 151;243 942;LES IMAGES;69,2;47.278354;5.995713;145241;BOURGOGNE / FRANCHE-COMTE;25212;2476;25;25602;Besançon;135448;04-Unités urbaines de 100 000 hbts ou plus;13;31;12 525;-0,4;De 100 à 150 000 entrées;NON;;B;155;115;111;63,4;18,3;9,8;8,5;34;68,5
171;8 079;67 882;VILLE D'ECULLY;45,1;45.779053;4.778383;145792;AUVERGNE / RHONE-ALPES;69081;17947;69;758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;1;27;383;-0,9;De 5 à 10 000 entrées;C;JP;B;101;65;1;68,1;20,8;6,8;4,3;56;47,1
269;6 132;16 054;CENTRE CULTUREL ET SPORTIF EGLETONNAIS;22,2;45.404676;2.044182;146013;NOUVELLE AQUITAINE;19073;4274;19;19106;Égletons;4274;06-autres communes et unités urbaines;2;31;545;-0,6;De 5 à 10 000 entrées;E;JP;I;133;104;1;85,5;0;14,5;0;57;25,3
348;33 659;2 551;SOCIETE D'ECONOMIE MIXTE DU CINEMA DES SEPT MARES;24,9;48.766594;1.949214;146371;ILE-DE-FRANCE;78208;25504;78;851;Paris;10706072;03-Petite couronne;3;31;1 972;12,2;De 30 à 40 000 entrées;C;RDJPPR;B;172;122;49;48,8;44,8;4,3;2;90;16,6
957;37 998;25 246;SOCIETE NOUVELLE DES CINEMAS D'ELBEUF;43,8;49.287936;1.008591;146393;NORMANDIE;76231;16515;76;755;Rouen;467133;04-Unités urbaines de 100 000 hbts ou plus;5;31;3 221;0,5;De 30 à 40 000 entrées;C;JP;B;200;135;73;64,3;25,4;7,3;3;97;49,5
157;3 806;7 551;CINEMAGINAIRE;33,3;42.601026;2.9735;146576;OCCITANIE;66065;8659;66;66401;Saint-Cyprien;53068;05-Unités urbaines de 20 000 à 100 000 hbts;1;28;234;-0,5;De 2 à 5 000 entrées;D;JP;C;93;70;11;59,2;9,6;26;5,3;39;54,3
388;21 513;70 512;CINEMAS G LAMIC;43,6;44.564376;6.493852;146762;PROVENCE-ALPES-COTE D'AZUR;5046;6177;5;5201;Embrun;6736;06-autres communes et unités urbaines;2;31;789;-0,7;De 20 à 30 000 entrées;E;RDJP;C;149;113;44;79,9;12,6;5,4;2;76;39
208;2 055;39 984;VILLE D'ENCHASTRAYES;42,4;44.371085;6.682435;146931;PROVENCE-ALPES-COTE D'AZUR;4073;391;4;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;20;235;-0,9;De 2 à 5 000 entrées;NON;;R;81;67;20;68,3;25;3,8;2,8;19;44
1263;61 099;137 474;UGC SAS;28,2;48.970841;2.307185;147071;ILE-DE-FRANCE;95210;11413;95;851;Paris;10706072;03-Petite couronne;5;31;3 975;-0,6;De 50 à 80 000 entrées;NON;;B;120;63;56;69;20,6;7,8;2,6;55;26
320;4 753;239 468;COMMUNE D'ENGHIEN LES BAINS;31,1;48.971934;2.305204;147084;ILE-DE-FRANCE;95210;11413;95;851;Paris;10706072;03-Petite couronne;1;15;124;-1;De 2 à 5 000 entrées;C;JPPR;B;49;16;0;49,2;42,3;5,7;2,7;38;25,1
150;2 312;4 495;CINEMA POUR TOUS;56,9;44.644532;2.564434;147471;OCCITANIE;12094;1038;12;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;31;92;-0,5;De 2 à 5 000 entrées;E;;R;68;45;0;66,9;18,6;9,7;4,7;38;63,9
222;3 334;51 058;ASSOCIATION CULTURELLE CINEMA LE MONTCELET;30,8;45.432581;5.756014;147521;AUVERGNE / RHONE-ALPES;38155;1699;38;161;Entre-deux-Guiers;3248;06-autres communes et unités urbaines;1;29;270;-0,9;De 2 à 5 000 entrées;E;;C;95;81;0;53,3;35;9,5;2,2;39;29,8
