fauteuils;entrees_2018;entrees_2017;proprietaire;part des seances de films Art et Essai;latitude;longitude;num_auto;region_administrative;code_INSEE;population_de_la_commune;departement;num_UU;unite_urbaine;population_unite_urbaine;situation_geographique;ecrans;semaines_d_activite;seances;evolution_entrees;tranche_d_entrees;categorie_Art_et_Essai;label_Art_et_Essai;zone_de_la_commune;nombre_de_films_programmes;nombre_de_films_inedits;nombre_de_films_en_semaine_1;PdM_en_entrees_des_films_francais;PdM_en_entrees_des_films_americains;PdM_en_entrees_des_films_europeens;PdM_en_entrees_des_autres_films;films_Art_et_Essai;PdM_en_entrees_des_films_Art_et_Essai
769;135 235;118 282;UGC;86,4;48.803954;2.133847;449702;ILE-DE-FRANCE;78646;85771;78;851;Paris;10706072;petite couronne;4;53;6 542;14%;De 100 à 150 000 entrées;catégorie C;RDPR;banlieue;256;179;91;64;4;23,2;8,8;219;86,6
199;29 911;32 022;VILLE DE VESINET;61,9;48.893988;2.134326;450503;ILE-DE-FRANCE;78650;15884;78;851;Paris;10706072;petite couronne;1;48;724;-6,60%;De 20 à 30 000 entrées;catégorie C;;banlieue;141;112;13;57,9;22,4;15,2;4,5;95;68,3
279;10 217;11 063;VILLE D'AVRAY;51,7;48.824654;2.18397;455770;ILE-DE-FRANCE;92077;11422;92;851;Paris;10706072;grande couronne;1;48;340;-7,60%;De 10 à 20 000 entrées;non classé;;banlieue;208;174;1;48,3;26,2;20;5,5;109;46,5
616;19 601;24 062;THEATRE ROMAIN ROLLAND;61,9;48.793428;2.363199;456762;ILE-DE-FRANCE;94076;56661;94;851;Paris;10706072;grande couronne;1;47;310;-18,50%;De 10 à 20 000 entrées;non classé;;banlieue;118;96;1;53,2;27,8;10,2;8,9;78;64,4
212;8 739;9 476;VILLE DE VILLENEUVE LA GARENNE;48,2;48.935662;2.333275;457861;ILE-DE-FRANCE;92078;24433;92;851;Paris;10706072;grande couronne;1;41;220;-7,80%;De 5 à 10 000 entrées;non classé;;banlieue;52;21;0;31,2;39,2;13,4;16,2;26;72,9
448;2 513;2 256;VILLE DE VILLENEUVE LE ROI;20;48.735355;2.416829;457983;ILE-DE-FRANCE;94077;20732;94;851;Paris;10706072;grande couronne;1;15;20;11%;De 2 à 5 000 entrées;non classé;;banlieue;17;10;0;34;55,9;10;0;4;8,9
220;20 548;22 260;VILLE DE VILLIERS SUR MARNE;46,5;48.826124;2.542402;461663;ILE-DE-FRANCE;94079;28511;94;851;Paris;10706072;grande couronne;1;51;1 068;-7,70%;De 20 à 30 000 entrées;catégorie C;;banlieue;207;169;6;54;29,7;10,2;6,1;115;41,2
204;1 046;1 229;ESPACE DANIEL SORANO;38,9;48.849453;2.437319;462304;ILE-DE-FRANCE;94080;49461;94;851;Paris;10706072;grande couronne;1;10;18;-14,90%;Moins de 2000 entrées;non classé;;banlieue;8;2;0;25,8;45,5;16;12,6;7;86,5
481;153 879;166 779;LE VINCENNES;59,4;48.845095;2.434268;462321;ILE-DE-FRANCE;94080;49461;94;851;Paris;10706072;grande couronne;4;53;6 998;-7,70%;De 150 à 200 000 entrées;catégorie C;JPPR;banlieue;248;124;88;50,9;30;13,2;5,8;193;53,9
551;78 606;75 832;VILLE DE VIRY CHATILLON;40,1;48.681815;2.379391;463353;ILE-DE-FRANCE;91687;30831;91;851;Paris;10706072;petite couronne;3;53;3 219;4%;De 50 à 80 000 entrées;catégorie C;JP;banlieue;340;255;50;45,5;40,8;12,9;0,8;213;28,9
549;69 490;73 456;VILLE DE VITRY SUR SEINE;42,6;48.790948;2.388152;463931;ILE-DE-FRANCE;94081;92531;94;851;Paris;10706072;grande couronne;3;52;4 598;-5,40%;De 50 à 80 000 entrées;catégorie C;RDJPPR;banlieue;335;228;34;48,4;34,8;11;5,7;218;38,5
214;30 898;30 809;SNES (Font)/ADCI (DSP);37,3;48.714932;2.489765;469245;ILE-DE-FRANCE;91691;28921;91;851;Paris;10706072;petite couronne;1;53;1 120;0%;De 30 à 40 000 entrées;non classé;;banlieue;156;129;5;62,6;26,8;9,8;0,8;74;28,8
3728;631 776;826 658;MEGARAMA;9,8;48.930677;2.320895;575001;ILE-DE-FRANCE;92078;24433;92;851;Paris;10706072;grande couronne;18;53;31 855;-23,60%;De 450 à 700 000 entrées;non classé;;banlieue;249;212;210;24,5;62,8;11,6;1,1;33;6,1
1508;130 992;0;KINEPOLIS;14,8;48.57924680000001;2.2996356999999534;718750;ILE-DE-FRANCE;91103;26215;91;851;Paris;10706072;petite couronne;10;17;5 174;#DIV/0!;De 100 à 150 000 entrées;non classé;;banlieue;118;83;65;32,9;48,6;16,6;1,9;14;6,2
2858;802 030;978 995;UGC;14,2;48.797186;2.469391;720300;ILE-DE-FRANCE;94028;90739;94;851;Paris;10706072;grande couronne;12;53;24 990;-18,10%;De 700 000 à 1 million d'entrées;non classé;;banlieue;251;178;173;27,8;61;11;0,1;84;8,9
3612;1 080 293;1 176 268;UGC;24,7;48.784168;2.039775;720400;ILE-DE-FRANCE;78423;33123;78;851;Paris;10706072;petite couronne;16;53;33 870;-8,20%;De 1 à 1,5 million d'entrées;non classé;;banlieue;350;235;231;33,5;51,9;13,8;0,8;139;15,2
1861;396 022;41 298;MEGARAMA;6,4;48.994228;2.194982;723600;ILE-DE-FRANCE;95424;20789;95;851;Paris;10706072;petite couronne;8;53;14 931;859%;De 300 à 450 000 entrées;non classé;;banlieue;174;150;147;26,5;61,2;12;0,3;14;3,4
1817;299 401;77 225;CGR;5,5;48.984111;2.372423;723680;ILE-DE-FRANCE;95585;57412;95;851;Paris;10706072;petite couronne;10;53;20 930;288%;De 200 à 300 000 entrées;non classé;;banlieue;215;171;166;23,8;64;10;2,1;19;2,7
1894;538 667;110 952;Les cinemas GAUMONT-PATHE;14,5;48.724173;2.262676;723760;ILE-DE-FRANCE;91377;48363;91;851;Paris;10706072;petite couronne;9;53;19 783;385%;De 450 à 700 000 entrées;non classé;;banlieue;205;161;154;23,2;62,7;13,9;0,2;39;8,2
1606;53 413;0;;18,2;48.7946166;2.5525718999999754;724000;ILE-DE-FRANCE;94019;18226;94;851;Paris;10706072;grande couronne;8;14;4 395;#DIV/0!;De 50 à 80 000 entrées;non classé;;banlieue;56;55;43;40,9;43,2;15,9;0;16;6,9
511;14 313;125 914;VILLE D'ABBEVILLE;75;50.108677;1.834667;10184;HAUTS DE FRANCE;80001;23278;80;80401;Abbeville;26023;unités urbaines de 20 000 à 100 000 habitants;3;46;1 330;-88,60%;De 10 à 20 000 entrées;non classé;;commune-centre;147;87;8;67,5;18,8;9,9;3,7;117;86,5
1209;247 781;17 465;CGR;6,4;50.115049;1.824393;10192;HAUTS DE FRANCE;80001;23278;80;80401;Abbeville;26023;unités urbaines de 20 000 à 100 000 habitants;8;53;16 686;1319%;De 200 à 300 000 entrées;non classé;;commune-centre;188;160;153;46,3;45,2;8,4;0,1;17;3
268;29 538;29 398;ASSOCIATION POUR LE DEVELOPPEMENT DU CINEMA A ACIGNE;49,1;48.135609;-1.537695;11101;BRETAGNE;35001;6521;35;35206;Acigné;6521;unités urbaines de moins de 20 000 habitants et zones rurales;2;48;820;0%;De 20 à 30 000 entrées;catégorie E;;commune isolée;229;174;17;62,2;18,3;14,7;4,8;132;37,7
79;9 168;8 113;GUYOT FREDERIC ET GEORGES MAXIME;40,2;49.048659;-1.595352;11854;NORMANDIE;50003;2796;50;50203;Agon-Coutainville;7475;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;483;13%;De 5 à 10 000 entrées;catégorie E;;commune-centre;177;142;3;62,3;24,8;11,2;1,6;93;31,5
490;38 357;39 083;NORD OUEST EXPLOITATION CINEMAS;19,2;48.762976;0.62734;12101;NORMANDIE;61214;8053;61;61301;L'Aigle;11190;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;1 013;-1,90%;De 30 à 40 000 entrées;non classé;;commune-centre;227;174;33;48,5;41;8,8;1,7;119;14,2
286;8 433;8 550;LAVILLARD ALAIN ROBERT;43,7;46.431926;1.830697;12612;CENTRE-VAL DE LOIRE;36001;1458;36;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;48;600;-1,40%;De 5 à 10 000 entrées;catégorie E;;territoire rural;130;108;2;70,1;18,3;8,5;3,1;65;32,1
360;46 693;41 807;LAVILLARD ALAIN ROBERT;17,1;50.004652;2.648257;14033;HAUTS DE FRANCE;80016;9931;80;80301;Albert;9931;unités urbaines de moins de 20 000 habitants et zones rurales;2;51;1 704;12%;De 40 à 50 000 entrées;non classé;;commune isolée;248;167;36;55,7;36,2;7,8;0,2;77;12,1
1199;243 797;176 227;LES FEUX DE LA RAMPE;19,9;48.433552;0.063775;14445;NORMANDIE;61001;26069;61;461;Alençon;41758;unités urbaines de 20 000 à 100 000 habitants;7;53;10 753;38%;De 200 à 300 000 entrées;catégorie D;;commune-centre;330;250;151;49,5;39,3;10,4;0,8;160;14,1
600;32 122;36 679;;31;47.983405;0.148339;15682;PAYS DE LA LOIRE;72003;11128;72;72701;Le Mans;210018;unités urbaines de 100 000 habitants et plus;1;53;825;-12,40%;De 30 à 40 000 entrées;non classé;;banlieue;136;90;0;71,9;14,6;7,6;5,9;57;37,4
354;49 553;52 660;SARL CINEA;12,8;47.41057;0.980035;16803;CENTRE-VAL DE LOIRE;37003;13119;37;37701;Tours;353042;unités urbaines de 100 000 habitants et plus;2;53;2 441;-5,90%;De 40 à 50 000 entrées;non classé;;banlieue;185;129;55;51;39,8;8,3;0,9;77;13,2
188;21 035;22 992;MAISON DE LA CULTURE D'AMIENS;92,8;49.89407;2.292451;17303;HAUTS DE FRANCE;80021;132874;80;80601;Amiens;162637;unités urbaines de 100 000 habitants et plus;1;48;992;-8,50%;De 20 à 30 000 entrées;catégorie B;RDPR;commune-centre;187;85;8;54;23,7;10,5;11,8;175;97,9
254;52 289;54 698;JCA CINE SAINT LEU;93,9;49.896685;2.302146;17325;HAUTS DE FRANCE;80021;132874;80;80601;Amiens;162637;unités urbaines de 100 000 habitants et plus;1;53;1 554;-4,40%;De 50 à 80 000 entrées;catégorie B;RDJPPR;commune-centre;151;89;30;58,4;12,2;19,3;10,1;145;98,8
2682;751 448;778 181;Les cinemas GAUMONT-PATHE;19,9;49.889445;2.304933;17326;HAUTS DE FRANCE;80021;132874;80;80601;Amiens;162637;unités urbaines de 100 000 habitants et plus;12;53;23 910;-3,40%;De 700 000 à 1 million d'entrées;non classé;;commune-centre;297;247;244;37,1;50,5;11,8;0,6;79;11
256;42 467;43 860;SOCIETE ANCENIENNE CINEMA;39;47.365383;-1.184371;17802;PAYS DE LA LOIRE;44003;7510;44;44301;Ancenis;10403;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;749;-3,20%;De 40 à 50 000 entrées;catégorie E;JPPR;commune-centre;306;236;11;52,3;34,4;11,9;1,3;173;30,2
554;71 330;48 331;NORD OUEST EXPLOITATION CINEMAS;14;49.246748;1.416469;18291;NORMANDIE;27016;8141;27;27207;Les Andelys;8404;unités urbaines de moins de 20 000 habitants et zones rurales;3;53;3 552;48%;De 50 à 80 000 entrées;catégorie E;;commune-centre;287;221;58;40,9;48;10,1;1;139;9,1
250;8 266;8 223;VILLE D'ANET;25,2;48.857505;1.439036;18701;CENTRE-VAL DE LOIRE;28007;2690;28;361;Ézy-sur-Eure;17334;unités urbaines de moins de 20 000 habitants et zones rurales;1;47;210;1%;De 5 à 10 000 entrées;non classé;;commune-centre;102;86;0;59,4;25,2;13,6;1,7;26;19,6
811;304 002;308 290;CYBELE;85,2;47.472132;-0.553522;18861;PAYS DE LA LOIRE;49007;151520;49;49701;Angers;225978;unités urbaines de 100 000 habitants et plus;7;53;12 504;-1,40%;De 300 à 450 000 entrées;catégorie A;RDJPPR;commune-centre;484;293;241;55,1;16,8;20,7;7,4;417;85,8
2522;681 279;733 655;Les cinemas GAUMONT-PATHE;13,5;47.478647;-0.549339;18866;PAYS DE LA LOIRE;49007;151520;49;49701;Angers;225978;unités urbaines de 100 000 habitants et plus;12;53;21 312;-7,10%;De 450 à 700 000 entrées;non classé;;commune-centre;255;209;203;37,5;50,4;11,7;0,4;46;8,1
534;58 993;61 207;LES FEUX DE LA RAMPE;14,3;48.745411;-0.019397;23241;NORMANDIE;61006;13769;61;61302;Argentan;15038;unités urbaines de moins de 20 000 habitants et zones rurales;3;53;2 418;-3,60%;De 50 à 80 000 entrées;catégorie E;JP;commune-centre;186;147;76;54;36;7,7;2,3;67;12,4
187;24 391;25 671;VILLE D'ARGENTON SUR CREUSE;33,2;46.588805;1.51986;23513;CENTRE-VAL DE LOIRE;36006;4954;36;36203;Argenton-sur-Creuse;8392;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;645;-5,00%;De 20 à 30 000 entrées;catégorie E;JPPR;commune-centre;163;133;6;64;24,3;10,4;1,3;78;29,7
158;9 458;10 328;LES JEUNES D'ARGENTRE;33;48.058076;-1.148927;23541;BRETAGNE;35006;4294;35;35126;Argentré-du-Plessis;4294;unités urbaines de moins de 20 000 habitants et zones rurales;1;48;437;-8,40%;De 5 à 10 000 entrées;catégorie E;;commune isolée;170;141;5;59,9;30,1;7,6;2,3;68;23,9
126;10 824;12 528;VILLE D'ARGENT SUR SAULDRE;13,4;47.558659;2.446881;23561;CENTRE-VAL DE LOIRE;18011;2142;18;18101;Argent-sur-Sauldre;2142;unités urbaines de moins de 20 000 habitants et zones rurales;1;52;382;-13,60%;De 10 à 20 000 entrées;non classé;;commune isolée;117;99;7;58;33,6;8,3;0,1;29;8,2
100;29 655;32 609;AGENCE REGIONALE CENTRE LIVRE IMAGE CULTURE;48,1;48.083036;1.87847;25722;CENTRE-VAL DE LOIRE;45008;1832;45;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;45;1 116;-9,10%;De 20 à 30 000 entrées;catégorie E;JP;territoire rural;97;46;0;61,1;19,2;13,2;6,6;67;52,5
246;9 293;15 129;ASSOCIATION CINEMA LA LOCOMOTIVE (TIERS FERME);27;47.546509;-2.910816;26402;BRETAGNE;56005;2095;56;56102;Arzon;2095;unités urbaines de moins de 20 000 habitants et zones rurales;2;33;493;-38,60%;De 5 à 10 000 entrées;catégorie E;;commune isolée;134;116;6;40,1;44,9;14,2;0,8;54;17,9
163;13 228;13 773;VILLE D'AUBIGNY SUR NERE;32,5;47.488316;2.43949;28732;CENTRE-VAL DE LOIRE;18015;5539;18;18201;Aubigny-sur-Nère;5539;unités urbaines de moins de 20 000 habitants et zones rurales;1;49;680;-4,00%;De 10 à 20 000 entrées;non classé;;commune isolée;156;119;1;61,7;28,6;8,7;1;82;28,4
516;20 867;22 247;VILLE D'AUDIERNE;43,8;48.022078;-4.5389;29373;BRETAGNE;29003;3708;29;29213;Plouhinec - Audierne;7719;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;842;-6,20%;De 20 à 30 000 entrées;catégorie E;JP;banlieue;219;171;2;55,1;31,6;10,1;3,1;124;38,3
181;18 141;17 803;VILLE D'AUMALE;8;49.770863;1.753271;30482;NORMANDIE;76035;2177;76;157;Aumale;2579;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;824;2%;De 10 à 20 000 entrées;non classé;;commune-centre;81;62;10;79,4;14,4;5,1;1;18;7,4
199;23 627;22 733;VILLE D'AUNAY SUR ODON;41,9;49.020149;-0.629742;30761;NORMANDIE;14027;4740;14;14113;Aunay-sur-Odon;4740;unités urbaines de moins de 20 000 habitants et zones rurales;1;52;635;4%;De 20 à 30 000 entrées;catégorie E;JP;commune-centre;178;135;2;58,6;29,5;10,1;1,8;94;30,6
866;175 436;188 320;SARL G K L B;29,6;47.669814;-2.985582;30891;BRETAGNE;56007;13746;56;56401;Auray;28513;unités urbaines de 20 000 à 100 000 habitants;5;53;6 983;-6,80%;De 150 à 200 000 entrées;catégorie D;JP;commune-centre;296;219;117;47,3;38,8;12,7;1,3;149;20,8
1593;325 238;354 390;CGR;24,6;47.793473;3.56576;32651;BOURGOGNE / FRANCHE-COMTE;89024;34583;89;89402;Auxerre;41853;unités urbaines de 20 000 à 100 000 habitants;8;53;16 427;-8,20%;De 300 à 450 000 entrées;non classé;;commune-centre;376;273;180;43,2;45,6;10;1,2;206;15,7
451;44 378;45 420;VILLE D'AVALLON;35,5;47.490254;3.909327;33122;BOURGOGNE / FRANCHE-COMTE;89025;6807;89;89203;Avallon;6807;unités urbaines de moins de 20 000 habitants et zones rurales;2;53;2 317;-2,30%;De 40 à 50 000 entrées;catégorie E;RDJP;commune isolée;257;195;46;48,9;41;8,6;1,5;140;24,6
617;79 370;86 771;CINE PINEL;17,4;48.684271;-1.35894;34182;NORMANDIE;50025;7766;50;50301;Avranches;15372;unités urbaines de moins de 20 000 habitants et zones rurales;3;52;2 317;-8,50%;De 50 à 80 000 entrées;catégorie E;;commune-centre;179;128;73;54,1;36,9;7,7;1,2;74;15,1
346;29 368;26 863;SOGECOM - CASINO DE BAGNOLES DE L' ORNE;25,7;48.557714;-0.418487;36071;NORMANDIE;61483;2697;61;61105;Bagnoles-de-l'Orne;3084;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;1 083;9%;De 20 à 30 000 entrées;catégorie E;;commune-centre;201;173;7;71,6;21,1;6,9;0,4;69;15
294;27 345;23 834;CINE SPECTACLES DE BAIN DE BRETAGNE;25,3;47.845691;-1.687075;36602;BRETAGNE;35012;7335;35;35212;Bain-de-Bretagne;7335;unités urbaines de moins de 20 000 habitants et zones rurales;2;50;613;15%;De 20 à 30 000 entrées;catégorie E;JP;commune isolée;206;160;15;51,1;34,1;13,6;1,2;77;18
345;8 430;11 014;VILLE DE BARENTIN;33;49.544612;0.95126;39174;NORMANDIE;76057;12249;76;76401;Barentin;20372;unités urbaines de 20 000 à 100 000 habitants;1;37;109;-23,50%;De 5 à 10 000 entrées;non classé;;commune-centre;95;72;0;59,8;26,2;13,5;0,5;32;26,2
270;21 069;19 309;CHAMPALAUNE BRUNO MAURICE GERARD;21,6;49.380918;-1.77881;39662;NORMANDIE;50031;2218;50;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;50;583;9%;De 20 à 30 000 entrées;catégorie E;;territoire rural;137;116;14;60,1;28,9;10,4;0,6;60;14,9
439;28 944;31 389;IMPACT CINE VIDEO;34,7;48.230581;4.709869;40293;GRAND EST;10033;4978;10;10201;Bar-sur-Aube;5216;unités urbaines de moins de 20 000 habitants et zones rurales;2;47;2 273;-7,80%;De 20 à 30 000 entrées;catégorie E;RDJPPR;commune-centre;290;201;23;54;34,9;8,2;3;179;24,7
1506;613 412;624 177;;8,3;47.215304;-1.465696;40708;PAYS DE LA LOIRE;44009;8698;44;44701;Nantes;633690;unités urbaines de 100 000 habitants et plus;9;53;18 503;-1,70%;De 450 à 700 000 entrées;non classé;;banlieue;188;165;162;40,1;48,5;10,8;0,5;21;5
255;24 683;25 116;LES ENFANTS DE LA CLARTE;20,3;47.877156;-3.017589;41781;BRETAGNE;56010;6230;56;56204;Baud;6230;unités urbaines de moins de 20 000 habitants et zones rurales;1;52;1 091;-1,70%;De 20 à 30 000 entrées;catégorie E;;commune isolée;221;181;16;59,7;29,6;10,1;0,6;93;16,3
203;8 837;9 763;STELLA CINE;40,4;47.542333;-0.107495;42011;PAYS DE LA LOIRE;49018;11862;49;49201;Baugé;11862;unités urbaines de moins de 20 000 habitants et zones rurales;1;52;324;-9,50%;De 5 à 10 000 entrées;catégorie E;;commune isolée;174;138;1;66,6;21;12,3;0,1;83;32,8
804;112 007;120 815;SAEM LOCALE GULF STREAM;20,5;47.283747;-2.391924;42075;PAYS DE LA LOIRE;44055;15611;44;44601;Saint-Nazaire;152164;unités urbaines de 100 000 habitants et plus;5;51;7 587;-7,30%;De 100 à 150 000 entrées;non classé;;banlieue;159;141;133;56,9;32,6;10,5;0;41;17,2
444;74 714;78 773;SOCIETE DU CINEMA LE MELIES;17,6;49.278064;-0.70355;42621;NORMANDIE;14047;13656;14;14303;Bayeux;18093;unités urbaines de moins de 20 000 habitants et zones rurales;3;52;2 540;-5,20%;De 50 à 80 000 entrées;catégorie E;JPPR;commune-centre;166;129;59;48,8;39,8;10,9;0,5;69;16,7
144;10 059;10 139;VILLE DE BEAUFORT EN VALLEE;40,6;47.440442;-0.217892;44042;PAYS DE LA LOIRE;49021;7104;49;49204;Beaufort-en-Vallée;7104;unités urbaines de moins de 20 000 habitants et zones rurales;1;46;384;-0,80%;De 10 à 20 000 entrées;catégorie E;;commune-centre;215;170;2;67,2;22,9;9,1;0,7;106;35,2
200;25 595;30 169;ASSOCIATION BALGENTIENNE CINEMA DUNOIS;34,1;47.777284;1.628684;44131;CENTRE-VAL DE LOIRE;45028;7475;45;45207;Beaugency;8818;unités urbaines de moins de 20 000 habitants et zones rurales;1;48;637;-15,20%;De 20 à 30 000 entrées;catégorie E;JPPR;commune-centre;195;156;18;54,9;29,1;11,1;4,9;105;31
160;14 750;13 427;CINEMA JEANNE D'ARC;29,1;47.20201;-0.995912;45372;PAYS DE LA LOIRE;49023;22965;49;49206;Beaupréau;22965;unités urbaines de 20 000 à 100 000 habitants;1;52;429;10%;De 10 à 20 000 entrées;catégorie E;;commune isolée;174;134;0;58;29,5;12;0,5;65;23,9
205;10 329;11 900;ASSOCIATION CULTURELLE ARGENTINE;65,8;49.437982;2.099627;45876;HAUTS DE FRANCE;60057;54881;60;60501;Beauvais;58742;unités urbaines de 20 000 à 100 000 habitants;1;50;722;-13,20%;De 10 à 20 000 entrées;catégorie D;RDJPPR;commune-centre;174;80;0;44,8;33;12,4;9,9;135;77,6
1595;435 308;502 950;BEAUVAIS CINEMA (Gomet);23,6;49.426913;2.091861;45877;HAUTS DE FRANCE;60057;54881;60;60501;Beauvais;58742;unités urbaines de 20 000 à 100 000 habitants;10;53;20 568;-13,40%;De 300 à 450 000 entrées;catégorie D;RDJPPR;commune-centre;446;297;237;39,1;50,4;10;0,6;239;9
326;52 037;58 924;VILLE DE BENODET;30,6;47.874121;-4.110036;49632;BRETAGNE;29006;3505;29;29402;Fouesnant;23955;unités urbaines de 20 000 à 100 000 habitants;2;53;2 016;-11,70%;De 50 à 80 000 entrées;catégorie D;;banlieue;148;117;59;64,2;26,5;8;1,2;72;25,4
268;26 426;27 938;REYNAUD ;20,6;49.090933;0.602729;50833;NORMANDIE;27056;10432;27;27301;Bernay;11804;unités urbaines de moins de 20 000 habitants et zones rurales;1;51;884;-5,40%;De 20 à 30 000 entrées;non classé;;commune-centre;179;136;27;49,7;39,9;9,5;1;77;21,7
218;11 087;10 872;VILLE DE LA BERNERIE EN RETZ;18,7;47.079739;-2.03865;50901;PAYS DE LA LOIRE;44012;2834;44;44304;Pornic;19312;unités urbaines de moins de 20 000 habitants et zones rurales;1;51;219;2%;De 10 à 20 000 entrées;non classé;;banlieue;126;113;9;74,2;18,7;7,1;0;31;13,2
183;20 159;18 531;ASSOCIATION L'EVEIL;51,4;48.183726;-1.649328;53461;BRETAGNE;35024;10879;35;35301;Betton;13005;unités urbaines de moins de 20 000 habitants et zones rurales;1;48;352;9%;De 20 à 30 000 entrées;catégorie E;;commune-centre;169;132;1;65,5;16,4;14,8;3,2;100;52,4
285;33 294;33 055;ASSOCIATION  CINEMA SAINT LAURENT;24,4;47.476369;-1.763766;57221;PAYS DE LA LOIRE;44015;9638;44;44213;Blain;9638;unités urbaines de moins de 20 000 habitants et zones rurales;1;51;664;1%;De 30 à 40 000 entrées;catégorie E;;commune isolée;202;139;16;55,6;30,8;12,4;1,1;78;21,6
253;27 088;25 724;VILLE DE LE BLANC;42,8;46.631877;1.067624;57473;CENTRE-VAL DE LOIRE;36018;6572;36;36201;Le Blanc;6572;unités urbaines de moins de 20 000 habitants et zones rurales;2;49;1 146;5%;De 20 à 30 000 entrées;catégorie E;RDJPPR;commune isolée;171;129;9;61,3;27,6;8,4;2,8;91;32,4
683;68 255;71 505;CAP'CINEMA;89,8;47.590803;1.335364;58735;CENTRE-VAL DE LOIRE;41018;45710;41;41501;Blois;66763;unités urbaines de 20 000 à 100 000 habitants;3;50;4 455;-4,50%;De 50 à 80 000 entrées;catégorie D;RDJPPR;commune-centre;335;202;92;60,3;15,8;14,9;9;307;94,7
2152;397 610;425 534;CAP'CINEMA;7,2;47.612706;1.336917;58773;CENTRE-VAL DE LOIRE;41018;45710;41;41501;Blois;66763;unités urbaines de 20 000 à 100 000 habitants;11;53;18 553;-6,60%;De 300 à 450 000 entrées;non classé;;commune-centre;258;196;186;39,2;49,5;10,5;0,8;31;4
117;2 603;2 595;VILLE DE BLONVILLE SUR MER;23,2;49.318522;0.044034;58841;NORMANDIE;14079;1516;14;14402;Dives-sur-Mer;34823;unités urbaines de 20 000 à 100 000 habitants;1;26;233;0%;De 2 à 5 000 entrées;non classé;;banlieue;77;64;0;41;39,7;16,4;2,8;18;16,2
142;9 536;9 226;VILLE DE BOHAIN EN VERMANDOIS;15,4;49.983958;3.455918;59351;HAUTS DE FRANCE;2095;5670;2;2202;Bohain-en-Vermandois;5670;unités urbaines de moins de 20 000 habitants et zones rurales;1;47;410;3%;De 5 à 10 000 entrées;non classé;;commune isolée;119;94;1;43,3;36,9;19,2;0,5;24;22,1
495;26 564;30 064;CAVELAN VERONIQUE AGNES JEANNE GERMAINE NEE HENNETIER;2,2;49.571514;0.475348;61082;NORMANDIE;76114;11679;76;76302;Bolbec;18045;unités urbaines de moins de 20 000 habitants et zones rurales;2;53;2 181;-11,60%;De 20 à 30 000 entrées;non classé;;commune-centre;87;77;40;42,3;50,4;6;1,3;10;1,8
338;30 963;30 311;ASSOCIATION CINEMA LE BEAULIEU;55,6;47.178021;-1.624832;65861;PAYS DE LA LOIRE;44020;18815;44;44701;Nantes;633690;unités urbaines de 100 000 habitants et plus;1;48;583;2%;De 30 à 40 000 entrées;catégorie C;JP;banlieue;199;146;2;67,1;18,1;10,4;4,4;133;58,6
150;10 649;9 941;NORD OUEST EXPLOITATION CINEMAS;24,7;47.950629;5.747761;67324;GRAND EST;52060;2118;52;52101;Bourbonne-les-Bains;2118;unités urbaines de moins de 20 000 habitants et zones rurales;1;53;1 070;7%;De 10 à 20 000 entrées;non classé;;commune isolée;150;123;1;67,5;25,8;6,3;0,4;46;19,6
110;37 557;40 776;VILLE DE BOURGES;90,1;47.10605;2.431929;68025;CENTRE-VAL DE LOIRE;18033;66071;18;18501;Bourges;82558;unités urbaines de 20 000 à 100 000 habitants;1;49;1 365;-7,90%;De 30 à 40 000 entrées;catégorie D;RDJPPR;commune-centre;193;134;18;58,8;14,8;14;12,4;182;97,4
2620;439 229;473 919;CGR;14,1;47.082905;2.387262;68046;CENTRE-VAL DE LOIRE;18033;66071;18;18501;Bourges;82558;unités urbaines de 20 000 à 100 000 habitants;12;53;24 451;-7,30%;De 300 à 450 000 entrées;non classé;;commune-centre;274;235;226;38,5;49,9;11,4;0,3;52;7,5
318;10 445;10 866;LE TRIANON;57,6;48.162712;-0.971524;68371;PAYS DE LA LOIRE;53039;1792;53;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;49;231;-3,90%;De 10 à 20 000 entrées;catégorie E;;territoire rural;192;149;0;73,8;12,3;9,5;4,4;121;46,2
